task,episode,step,joint_name,position
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,96,robot0_joint4,-0.07603678208224066
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,97,robot0_joint4,-0.07562066473898325
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,98,robot0_joint4,-0.07015229468710275
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,99,robot0_joint4,-0.06917851520123951
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,100,robot0_joint4,-0.07006947435380617
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,101,robot0_joint4,-0.07723374954386707
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,102,robot0_joint4,-0.08794705398797911
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,103,robot0_joint4,-0.09450984841269229
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,104,robot0_joint4,-0.09842817004785624
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,105,robot0_joint4,-0.09925032151300364
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,106,robot0_joint4,-0.09561742484500882
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,107,robot0_joint4,-0.09391657729922143
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,108,robot0_joint4,-0.1013784307587179
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,109,robot0_joint4,-0.10311034590711932
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,110,robot0_joint4,-0.10206979773755326
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,111,robot0_joint4,-0.1018575990910433
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,112,robot0_joint4,-0.09832068446287905
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,113,robot0_joint4,-0.10265203697162695
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,114,robot0_joint4,-0.12040791088256267
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,115,robot0_joint4,-0.1469399564073484
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,116,robot0_joint4,-0.17181723865001314
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,117,robot0_joint4,-0.18728168604963005
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,118,robot0_joint4,-0.1984183970205133
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,119,robot0_joint4,-0.20801265603903116
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,120,robot0_joint4,-0.21858587565275348
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,142,robot0_joint4,-0.21853088260603198
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,143,robot0_joint4,-0.20084916802905103
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,144,robot0_joint4,-0.18197573291428007
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,145,robot0_joint4,-0.16838130521425707
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,146,robot0_joint4,-0.15332208199932731
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,147,robot0_joint4,-0.13265711081359943
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,148,robot0_joint4,-0.10970730801266738
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,149,robot0_joint2,1.6090095188527065
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,149,robot0_joint4,-0.08377132690025327
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,150,robot0_joint2,1.6306793885871613
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,150,robot0_joint4,-0.06618875950062429
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,151,robot0_joint2,1.6404104890683897
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,151,robot0_joint4,-0.06883941317614777
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,152,robot0_joint2,1.6477067361361066
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,152,robot0_joint4,-0.0696048144314483
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,153,robot0_joint2,1.6547688920620867
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,153,robot0_joint4,-0.07139140597850435
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,154,robot0_joint2,1.6614187663917739
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,154,robot0_joint4,-0.07453181525256515
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,155,robot0_joint2,1.6668571548247635
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,155,robot0_joint4,-0.07712181581428633
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,156,robot0_joint2,1.6705494717997142
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,156,robot0_joint4,-0.07911196013343516
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,157,robot0_joint2,1.6738745015233083
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,157,robot0_joint4,-0.08145246580783096
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,158,robot0_joint2,1.6776297715162212
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,158,robot0_joint4,-0.08356407647284668
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,159,robot0_joint2,1.6818075321367965
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,159,robot0_joint4,-0.0851837272054873
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,160,robot0_joint2,1.6866683976806829
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,160,robot0_joint4,-0.09125733448413832
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,161,robot0_joint2,1.6912303436324159
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,161,robot0_joint4,-0.09503398892399503
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,162,robot0_joint2,1.6966082626060628
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,162,robot0_joint4,-0.0946928221621166
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,163,robot0_joint2,1.7025452524619142
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,163,robot0_joint4,-0.09159979784547996
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,164,robot0_joint2,1.707719689905796
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,164,robot0_joint4,-0.08248611670859744
"Task(name='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate', language='pick up the black bowl on the wooden cabinet and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.pruned_init')",7,165,robot0_joint2,1.712982970207886
