task,episode,step,colliding_geom
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",38,192,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",38,193,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",38,194,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",38,195,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",38,196,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",38,197,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",38,198,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",38,199,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",38,200,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",38,201,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",38,202,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",38,203,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",38,204,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",38,205,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",38,207,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",38,215,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",42,172,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",42,175,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",42,176,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",42,177,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",42,178,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",42,183,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",42,185,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",42,189,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",42,191,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",42,196,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",42,200,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",42,201,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",42,204,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",42,206,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",42,211,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",42,213,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",44,171,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",44,179,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",44,181,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",44,182,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",44,186,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",44,188,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",44,190,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",44,191,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",44,199,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",44,200,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",44,201,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",44,209,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",44,210,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",44,212,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",44,215,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",44,219,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",44,220,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",46,206,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",46,213,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",48,184,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",48,193,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",48,205,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",48,215,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate', language='pick up the black bowl on the stove and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.pruned_init')",48,216,wooden_cabinet_1_g9
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,171,akita_black_bowl_2_g22
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,171,akita_black_bowl_2_g21
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,172,akita_black_bowl_2_g22
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,172,akita_black_bowl_2_g21
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,172,akita_black_bowl_2_g23
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,173,akita_black_bowl_2_g22
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,173,akita_black_bowl_2_g21
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,174,akita_black_bowl_2_g22
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,174,akita_black_bowl_2_g21
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,174,akita_black_bowl_2_g23
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,175,akita_black_bowl_2_g22
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,175,akita_black_bowl_2_g21
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,175,akita_black_bowl_2_g23
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,176,akita_black_bowl_2_g22
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,176,akita_black_bowl_2_g21
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,176,akita_black_bowl_2_g23
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,177,akita_black_bowl_2_g22
